gene	Barbera_Soft	Negroamaro_Soft	Primitivo_Soft	Refosco_Soft	Sangiovese_Soft
Vitvi15g00572	1939.95	2096.08	1947.04	1752.82	1661.62
Vitvi15g00573	455.968	393.396	323.655	213.647	342.522
Vitvi15g00574	12.804	26.3579	27.4237	19.883	25.7762
Vitvi15g00575	0.265937	1.11368	0	0.705162	1.28291
Vitvi15g00577	191.59	322.158	311.121	393.502	416.332
Vitvi15g00578	252.71	184.26	275.608	209.507	203.53
Vitvi15g00579	17.7581	10.8654	12.682	9.78161	6.97697
Vitvi12g02492	330.25	405.412	351.021	274.094	387.571
Vitvi12g02493	1.03998	0.382915	0.690112	5.63482	32.3624
Vitvi15g01223	0	0	51.3877	0.41968	0
Vitvi15g01220	166.357	173.603	158.301	190.444	175.696
Vitvi14g01561	36.2319	61.3025	45.0795	43.7286	52.027
Vitvi14g01560	1045.34	691.273	2249.04	673.753	1973.69
Vitvi14g01563	2.25045	7.33876	0.764592	7.40429	6.0619
Vitvi14g01569	3.96716	4.53297	6.21709	1.24591	2.45886
Vitvi14g01568	5666.7	2731.91	1069.74	1133.89	269.088
Vitvi02g01420	4.60378	2.03393	2.96873	2.0116	5.67373
Vitvi19g00318	4.48269	13.0084	0.690112	1.59849	0.614715
Vitvi19g00319	360.165	365.328	379.048	273.008	293.777
Vitvi19g00311	8.59657	8.6791	0.757015	20.2052	13.5531
Vitvi14g01489	314.418	1799.02	627.273	98.3584	134.971
Vitvi19g00314	0.774044	3.06752	0.419536	0.826227	0
Vitvi19g00317	735.486	767.173	765.88	710.277	634.648
Vitvi19g02242	2.63747	0	0.378508	0.352581	0
Vitvi16g01739	18.6034	22.8745	29.9167	25.0507	32.2606
Vitvi16g01737	1.89462	0.730761	0.757015	0.352581	2.97431
Vitvi16g00065	3.05569	5.60555	2.67228	0.765694	5.05902
Vitvi16g00066	3.91962	83.9681	4.38999	9.60801	10.9682
Vitvi16g00061	0.774044	63.734	1.98217	0.765694	5.94863
Vitvi16g00060	0.887701	33.7587	1.86666	0.413113	0.614715
Vitvi16g00063	2.37153	8.2119	0	1.53795	0
Vitvi16g00069	235.418	223.974	114.629	136.323	218.084
Vitvi12g02498	0.387022	6.44755	0	1.25247	0.614715
Vitvi14g00193	123.774	31.1013	112.493	29.1541	18.8004
Vitvi19g02246	0.652959	0.654598	1.1431	1.60505	0.855272
Vitvi19g02247	36.1672	34.5528	57.0881	39.7554	47.3358
Vitvi05g01528	35.7891	42.555	47.805	56.8374	60.32
Vitvi05g01527	98.0413	59.4892	109.659	74.4298	54.3892
Vitvi05g01526	67.1661	54.4809	85.1549	79.3859	47.5815
Vitvi05g01525	1647.77	1626.84	1622.63	1596.49	1622.97
Vitvi05g01524	209.426	241.964	239.885	113.847	211.343
Vitvi05g01523	0	0.96135	0.345056	0.352581	63.4025
Vitvi05g01521	23.0679	18.7163	27.4192	22.226	26.9725
Vitvi18g02541	240.717	163.375	371.282	118.657	237.662
Vitvi19g02262	8.50668	13.607	15.2146	0.83936	13.2654
Vitvi19g02263	1.60492	0	0	0.772261	1.46999
Vitvi19g02265	15.2892	15.2499	12.3294	33.2404	15.6976
Vitvi08g01926	99.5946	86.8727	130.543	84.7707	126.431
Vitvi08g01927	119.557	161.326	114.363	134.269	84.5167
Vitvi08g01924	3106.51	2978.25	3228.74	4087.78	3336.62
Vitvi08g01925	57.9693	38.32	38.0293	32.23	34.4509
Vitvi08g01922	442.743	540.359	375.867	552.713	442.006
Vitvi08g01923	55.0879	22.249	254.872	57.2637	165.579
Vitvi08g01920	925.068	553.102	696.855	548.088	489.776
Vitvi08g01921	16.0777	0	11.6119	0	6.21464
Vitvi11g01271	74.6399	125.024	127.797	197.777	161.324
Vitvi08g01929	2215.03	2822.37	1762.42	2208.07	2723.16
Vitvi08g01698	3.34726	0.730761	1.55506	0.352581	0
Vitvi08g01699	19.0967	4.65835	2.62368	2.35762	2.47287
Vitvi08g01694	213.951	214.644	276.787	226.451	269.556
Vitvi08g01695	663.786	412.164	714.597	412.368	635.408
Vitvi08g01696	796.704	741.06	702.989	761.53	628.013
Vitvi08g01697	295.004	223.247	193.31	278.5	237.517
Vitvi08g01690	1.5076	0.306752	6.37362	0	1.04235
Vitvi08g01691	16.5216	22.4714	71.8375	8.94225	68.0862
Vitvi08g01692	90.3964	144.622	119.098	75.7061	125.443
Vitvi08g01693	985.179	660.213	953.968	999.941	1080.01
Vitvi01g01839	7.23195	5.22866	7.90134	12.6194	4.70519
Vitvi01g01838	1215.62	1540.61	859.365	1778.08	859.422
Vitvi01g01835	6.85422	0.306752	0.723563	0.413113	0
Vitvi01g01834	769.252	715.807	738.314	424.457	1059.27
Vitvi01g01837	24.548	38.8531	15.2205	62.1525	37.5704
Vitvi14g00289	49.112	38.8963	42.5272	53.9114	51.5816
Vitvi13g01040	5.24931	2.07503	3.35482	2.43128	6.43606
Vitvi13g01043	8.71579	9.51297	8.61733	11.8103	9.12916
Vitvi18g01132	1.03998	0	3.38827	3.49559	0.427636
Vitvi18g01133	5315.46	3090.49	9503.18	2912.29	3544.06
Vitvi18g01130	148.092	283.731	335.065	185.591	670.564
Vitvi18g01131	253.405	384.455	268.309	193.856	163.402
Vitvi18g01136	2692.77	2591.54	2683.94	2613.15	2267.65
Vitvi18g01137	520.882	611.529	485.533	648.626	567.387
Vitvi18g01134	296.329	401.296	464.044	319.693	253.96
Vitvi18g01135	1338.73	888.936	1351.42	713.104	1436.3
Vitvi18g01139	995.925	953.952	811.52	1081.17	860.385
Vitvi18g00849	32.6696	95.882	24.7211	26.4716	33.2889
Vitvi18g00848	24.9752	40.6525	37.4517	38.2397	48.6148
Vitvi18g00843	36.1821	31.0702	35.4529	19.4528	32.1436
Vitvi18g00842	54.3863	70.5381	91.7916	22.4182	139.325
Vitvi18g00845	5.45099	11.164	4.42344	11.7392	14.5827
Vitvi18g00844	185.622	188.052	222.989	159.913	204.026
Vitvi18g00847	362.244	285.066	361.843	554.387	459.368
Vitvi13g00487	4.03141	2.15119	2.2193	5.94	8.27389
Vitvi13g00484	181.379	91.3302	107.242	204.048	153.125
Vitvi13g00483	916.468	965.424	796.864	902.085	761.273
Vitvi13g00480	56.2727	42.9212	51.818	66.3612	48.2306
Vitvi12g01986	1.03998	2.77072	0.419536	3.21667	1.46999
Vitvi18g00269	628.982	941.594	688.602	861.352	1028.07
Vitvi18g00268	252.211	440.563	129.752	62.1878	58.7293
Vitvi18g00265	610.256	615.336	423.772	397.717	326.247
Vitvi12g01981	2.33847	5.64665	1.10207	0.352581	1.54379
Vitvi18g00267	2448.11	2093.64	2301.54	1366.42	2088.4
Vitvi18g00266	2331.74	1837.32	2104.37	2254.44	1946.11
Vitvi18g00261	209.63	287.803	310.82	204.501	302.138
Vitvi18g00260	1.87085	3.41929	3.2332	8.29105	36.444
Vitvi18g00263	333.098	246.919	310.75	269.582	243.366
Vitvi13g01283	1.74977	0.654598	2.01562	2.89836	3.21487
Vitvi13g01282	2.81538	2.65346	0	2.84439	0
Vitvi13g01281	7.76569	1.65704	1.06862	10.8393	1.04235
Vitvi13g01287	0.531875	5.60555	0	0.413113	0
Vitvi12g01982	27.3378	15.5195	0	23.1905	2.65995
Vitvi12g01988	5.45099	13.8706	10.3609	15.6282	8.83512
Vitvi11g00480	317.817	256.108	443.962	306.231	397.701
Vitvi11g00481	425.851	480.868	470.542	497.558	528.73
Vitvi11g00482	1690.34	1533.56	1031.25	1616.99	1351.94
Vitvi11g00483	848.177	877.099	1126.21	1119.99	1009.29
Vitvi11g00484	90.6081	125.409	96.0372	167.234	134.991
Vitvi11g00485	9422.7	11165.4	7257.93	9750.03	4721.84
Vitvi11g00486	25.0026	298.141	6.03025	5.54398	48.5499
Vitvi11g00487	2103.68	1697.42	2173.61	1309.74	1493.93
Vitvi11g00488	49.6796	100.006	135.358	93.3394	149.555
Vitvi11g00489	1447.49	1362.33	1444.14	969.492	1011.46
Vitvi09g01215	57.6759	30.469	40.1879	53.1774	32.3739
Vitvi09g01214	4.47526	2.65346	7.11549	2.30365	3.68197
Vitvi09g01217	0	1.11368	0	0	0
Vitvi09g01218	1.24166	1.46152	1.1431	0.83936	1.93196
Vitvi13g02399	380.34	291.801	377.74	385.832	320.347
Vitvi10g01920	3.49211	6.28425	2.23759	4.76776	8.09313
Vitvi10g01929	2.1056	6.21303	1.10965	1.59192	1.11616
Vitvi16g01076	321.686	631.998	705.202	656.921	963.822
Vitvi16g01071	1.74977	3.22377	2.78021	1.66559	4.75866
Vitvi16g01070	62.5345	101.614	112.983	112.459	123.557
Vitvi10g00038	122.31	103.201	160.245	121.687	152.349
Vitvi10g00039	39.727	53.5968	45.4808	43.1722	56.852
Vitvi10g00034	0	0	1.17655	0.772261	0
Vitvi10g00035	1193.26	896.147	1135.79	999.896	829.334
Vitvi10g00037	1263.17	1152.69	882.1	1107.16	1021.52
Vitvi10g00030	32212.5	14484.3	29745.6	17170.9	4342.45
Vitvi10g00031	226.664	270.577	443.469	288.109	33.4442
Vitvi10g00033	59.2039	66.8723	65.1278	121.209	115.63
Vitvi11g01412	3.26666	1.72718	0.757015	7.999	0.614715
Vitvi03g01491	0.797812	12.1455	0.419536	0.83936	0.855272
Vitvi03g01490	15.0727	7.65363	4.23492	7.40429	27.5426
Vitvi03g01493	8.21697	8.9958	4.80952	1.53139	5.33391
Vitvi03g01492	457.186	357.053	376.759	322.019	505.358
Vitvi04g00926	2.01571	2.96021	3.77435	4.32838	1.65707
Vitvi19g02196	20.3643	26.2736	16.3546	12.6391	13.534
Vitvi12g02394	4.79803	14.844	10.6771	14.1271	23.2639
Vitvi06g01188	1.09681	0.306752	0.378508	0	0.501442
Vitvi06g01189	31.8238	24.3541	28.0454	25.4164	30.7703
Vitvi06g01180	16.223	17.3352	23.1919	22.2734	20.5313
Vitvi06g01181	80.2688	127.093	77.5576	137.749	78.0183
Vitvi01g01310	9.7632	27.7943	6.91035	34.4126	49.95
Vitvi01g01312	33.3478	21.8639	20.4603	22.1418	24.9553
Vitvi06g01185	67.7968	69.4223	55.2185	50.8238	53.6854
Vitvi03g00724	2035.84	1919.5	1874.8	1953.38	2242.68
Vitvi03g00726	1.30592	0.347846	0.419536	2.31678	0
Vitvi03g00721	10653.5	7602.93	23108	17523.9	11809
Vitvi03g00722	723.705	514	1149.71	922.332	572.132
Vitvi03g00723	231.122	426.099	410.209	270.931	398.393
Vitvi12g01602	48.3584	4.15608	98.1485	38.9897	39.1103
Vitvi03g00728	205.391	197.328	206.758	190.796	242.359
Vitvi12g01605	0.918897	0.347846	1.1431	0.705162	3.66283
Vitvi12g00954	118.521	114.693	72.9835	95.4588	105.566
Vitvi12g00953	144.297	144.74	86.8528	101.195	94.2237
Vitvi12g00952	567.785	519.065	449.299	583.765	545.801
Vitvi12g02695	35.9065	15.3753	35.7325	0	33.1362
Vitvi18g01854	1.06375	0	0.378508	0.413113	0
Vitvi06g01726	0	3.49546	6.81757	0.352581	0
Vitvi06g01727	3.58756	4.00375	3.04321	0.413113	1.43052
Vitvi06g01724	13.1543	26.432	35.6261	12.2669	26.5283
Vitvi06g01725	3506.91	3768.97	8712.78	2562.52	7834
Vitvi06g01722	260.215	247.612	260.832	131.846	354.359
Vitvi06g01723	2033.55	2752.82	2889.67	3196.5	3384.77
Vitvi06g01721	1.24166	9.57423	0.419536	2.85096	3.94286
Vitvi07g02068	0.774044	1.03751	1.52918	1.24591	1.11616
Vitvi07g02062	339.697	388.826	355.8	262.22	282.648
Vitvi07g02066	2.84658	11.0669	1.48816	3.96267	20.0095
Vitvi01g00197	11.8302	11.1119	4.53895	6.97148	3.14106
Vitvi01g00196	584.483	324.6	651.922	480.209	322.037
Vitvi01g00191	0.443851	3.14761	0.378508	0.765694	0.427636
Vitvi01g00190	223.08	163.28	185.757	254.929	228.17
Vitvi01g00192	57.6945	26.5105	40.387	91.4487	51.7687
Vitvi14g00947	3.46648	15.4454	3.58437	5.52689	8.64804
Vitvi01g00199	1072.25	726.679	463.855	541.544	331.15
Vitvi01g00198	290.03	283.823	226.329	123.86	175.228
Vitvi05g01328	1168.4	1138.68	1089.53	1102.89	942.702
Vitvi05g01320	430.838	415.575	394.283	337.546	340.428
Vitvi05g01322	4.61269	0.613504	0.723563	0.352581	2.04524
Vitvi05g01324	281.001	381.499	236.619	475.153	434.385
Vitvi05g01327	72.2093	66.6537	76.3733	72.0343	80.668
Vitvi04g00114	48.1827	130.202	88.7073	69.4529	70.1377
Vitvi04g00115	277.349	293.984	359.875	394.713	331.911
Vitvi04g00116	390.8	386.139	455.33	493.824	416.79
Vitvi04g00117	574.063	452.684	552.243	604.005	421.853
Vitvi04g00110	224.545	210.592	414.569	210.853	220.616
Vitvi04g00111	1.69294	4.98812	10.7956	7.87137	7.17806
Vitvi04g00112	1510.65	1795.81	2210.25	1643	2025.22
Vitvi04g00113	1040.31	977.811	794.507	1037.69	881.535
Vitvi04g00118	27.9283	56.5935	12.4176	120.536	48.2471
Vitvi04g00119	547.293	394.168	482.137	547.73	395.503
Vitvi07g01086	3.07946	1.03751	0.419536	3.13644	6.47553
Vitvi07g01087	6.73314	5.56656	2.10379	10.742	10.6195
Vitvi07g01082	1795.91	2118.83	2016.72	2323.56	1947.51
Vitvi07g01083	17.0022	50.3351	16.052	22.7471	29.2137
Vitvi07g01080	548.744	518.406	626.783	543.467	647.501
Vitvi07g01081	63.0793	15.3243	39.4749	65.9139	22.6695
Vitvi07g01089	0.709788	0.347846	1.10207	0.413113	1.97143
Vitvi12g02026	124.871	116.687	126.559	99.4568	140.908
Vitvi16g01585	90.4443	81.1817	92.278	95.0639	86.9756
Vitvi16g01584	288.342	243.938	323.684	252.502	267.852
Vitvi16g01587	3.46092	1.38536	0	5.35581	0
Vitvi07g00688	0.709788	0.920256	1.10207	1.19194	0.855272
Vitvi07g00682	64.015	65.5159	63.5547	85.5587	57.1178
Vitvi07g00681	1.41958	2.38178	0.798043	4.07717	0.614715
Vitvi07g00686	70.9201	76.1609	66.5918	88.0228	65.7137
Vitvi07g00685	254.458	257.139	195.06	229.987	225.954
Vitvi07g00684	2.40273	4.41571	2.5978	4.68753	2.15851
Vitvi14g02511	56.7225	99.8672	84.3781	48.2755	67.8468
Vitvi14g02510	1059.39	468.815	765.863	519.191	212.153
Vitvi14g02513	0.265937	0.306752	0	0	1.50433
Vitvi14g02515	1.06375	1.07258	1.48058	5.50719	7.00499
Vitvi14g02514	3.97645	2.45794	3.66642	5.52689	10.6589
Vitvi14g02516	0.531875	0.695692	0.757015	0.705162	1.89762
Vitvi17g00921	0	0	6.16848	0	0
Vitvi17g00920	26.3747	38.3951	39.4993	63.8694	28.9642
Vitvi07g00352	378.776	352.351	365.432	299.673	327.862
Vitvi07g00355	0.830873	1.07861	0	0.705162	3.47575
Vitvi07g00359	3.14558	0.689668	4.84297	1.11828	5.33904
Vitvi07g00358	24.6049	18.6253	77.9298	82.9787	39.636
Vitvi06g00444	49.853	42.1031	44.1811	87.0216	70.6747
Vitvi06g00447	5319.3	3833.86	5203.08	5251.75	3831.69
Vitvi06g00440	484.662	1216.9	860.571	696.937	958.293
Vitvi06g00442	1155.78	1789.38	1193.79	1295.36	1428.42
Vitvi06g00443	15223.1	2492.07	7327.21	1715.36	1927.12
Vitvi06g00449	290.483	279.244	459.015	388.041	552.519
Vitvi18g00054	741.329	1141.82	876.231	886.062	834.079
Vitvi18g00055	65.5315	72.3854	62.3992	70.2119	46.8332
Vitvi14g01150	99.4646	38.1435	37.3164	38.8186	97.1218
Vitvi14g01151	164.939	128.138	232.855	180.511	179.375
Vitvi14g01152	235.126	290.267	369.998	341.357	239.402
Vitvi14g01157	792.739	613.668	724.096	792.738	972.584
Vitvi15g00431	11.6686	8.14176	11.6696	20.3894	15.3107
Vitvi15g00430	162.524	162.744	170.717	134.674	105.733
Vitvi15g00433	46.5024	51.3737	32.4339	42.8641	100.657
Vitvi18g02667	0	2.45794	1.10965	0.41968	3.94286
Vitvi18g02666	0	2.07503	0.723563	0	6.28845
Vitvi18g02665	1.87085	6.57293	5.0801	5.14804	20.9589
Vitvi18g02664	1.48383	9.59935	2.31207	1.67215	14.7188
Vitvi18g02663	1.16107	0.730761	0.345056	0	2.97431
Vitvi18g02662	2.63561	0.689668	0	3.91527	0
Vitvi18g02661	1.48383	3.697	0.764592	0.352581	0.929078
Vitvi14g00201	0	1.14875	2.55677	0.41968	0.614715
Vitvi14g00200	2.36967	2.34069	7.69767	0.413113	2.90051
Vitvi14g00206	7.61341	6.68023	5.81585	15.8295	32.4579
Vitvi19g00872	0	0.347846	0.723563	2.01817	0.855272
Vitvi15g01388	1.95145	0.613504	0	0.41968	0.855272
Vitvi14g01414	816.588	718.928	713.264	697.675	942.196
Vitvi14g01411	19.9443	0.306752	36.0473	8.39098	13.3329
Vitvi14g01413	33.5847	45.4962	49.4178	39.2383	49.6891
Vitvi19g00299	67.5543	183.145	93.4787	142.101	106.86
Vitvi19g00295	62.474	45.3218	54.5025	47.6741	84.0853
Vitvi19g00297	921.213	751.244	1098.55	1036.15	1322.83
Vitvi19g00291	166.467	74.1589	10.5585	23.0089	35.0249
Vitvi19g00290	3871.26	2606.14	2435.7	2378.81	1932.14
Vitvi19g00292	256.952	249.422	246.551	235.654	253.096
Vitvi05g00449	99.1474	107.387	93.0472	62.5509	125.168
Vitvi05g00448	5.24188	8.44851	3.32137	12.1024	9.6306
Vitvi05g00443	522.971	351.196	421.912	310.515	290.498
Vitvi05g00442	2.37153	5.18757	1.94114	4.66126	4.3705
Vitvi05g00441	73.4989	70.2884	69.4419	60.8949	84.5905
Vitvi05g00440	606.068	604.269	836.767	609.418	707.663
Vitvi05g00444	13.9172	20.203	27.512	15.4033	32.9886
Vitvi16g01505	2.7255	1.34427	0.378508	1.53139	0
Vitvi14g02458	1.98265	4.29845	0.419536	0.413113	0
Vitvi16g01501	221.613	150.246	73.3833	44.8994	56.0334
Vitvi16g01500	161.767	203.664	75.7061	63.5471	146.711
Vitvi16g01503	6.43601	44.8437	10.4051	2.23655	17.8167
Vitvi14g02459	0	0.730761	1.21758	1.54452	0
Vitvi13g00806	7.03027	29.7872	0	4.38892	2.77322
Vitvi13g00805	0	22.1176	20.0879	0	37.4724
Vitvi15g00894	0.531875	0.382915	0.419536	0.352581	1.00288
Vitvi16g00455	2.25045	2.46397	2.93528	3.55612	2.15851
Vitvi16g00459	0.387022	0	1.17655	2.42471	0.501442
Vitvi19g00121	565.843	394.2	484.324	589.837	757.734
Vitvi19g00120	5.05468	1.49659	7.43614	0.413113	0.929078
Vitvi19g00127	166.4	200.251	115.789	224.951	127.802
Vitvi19g00125	1953.23	1691.6	1946.81	1707.56	2319.5
Vitvi19g00124	1752.91	1987.38	2114.82	2269.95	1747.34
Vitvi14g02453	38.2323	44.6031	31.9323	33.6853	31.6127
Vitvi19g01450	70.6965	56.064	79.8983	52.7248	78.8773
Vitvi03g01654	0	0.99642	0	0	0
Vitvi03g01652	0.443851	37.2952	42.6746	0	91.3015
Vitvi03g01651	401.583	5648.91	172.103	66.9502	1396.72
Vitvi03g01650	11.1427	304.884	23.4643	0.765694	7.13859
Vitvi03g01659	0	0.96135	13.5531	1.95107	18.6133
Vitvi08g00998	546.73	482.359	514.572	261.278	430.484
Vitvi08g00999	55.5614	67.6501	44.1523	59.6686	54.9759
Vitvi08g00992	3886.75	1791.98	1722.43	1059.01	651.887
Vitvi08g00993	132.137	137.417	141.046	93.6484	118.205
Vitvi08g00994	0	0.695692	0.798043	0	0
Vitvi08g00995	30.4611	45.6378	41.7626	26.5453	62.9214
Vitvi08g00996	751.244	904.104	835.635	616.6	1002.69
Vitvi19g01988	4.57258	6.4206	2.63883	681.617	0.501442
Vitvi19g01989	2.19362	1.69814	0.378508	593.27	0
Vitvi19g01983	56.0342	11.4477	46.7288	76.5651	161.612
Vitvi19g01981	9.13587	60.0656	28.5061	24.8666	47.71
Vitvi19g01986	41.886	102.684	58.9911	58.8094	32.5406
Vitvi19g01984	51.4015	21.3538	29.4258	29.3383	216.426
Vitvi19g01985	2668.99	2884.06	2082.22	2577.35	2715.21
Vitvi19g00453	301.072	363.986	378.372	322.707	393.033
Vitvi08g01711	1728.19	1293.11	1586.74	2209.39	1561.79
Vitvi08g01710	8.40194	3.3782	15.3451	6.29258	6.04157
Vitvi08g01713	1431.46	1475.81	1438.88	1441.31	1240.31
Vitvi08g01712	4.06447	2.34671	0.419536	1.19194	1.00288
Vitvi08g01714	67.678	78.5126	72.5305	52.6023	62.4033
Vitvi08g01717	512.356	492.287	484.025	598.864	553.08
Vitvi08g01716	863.994	924.844	981.585	900.78	814.62
Vitvi08g01719	114.717	145.547	130.21	142.658	126.376
Vitvi08g01718	0.975726	13.2181	8.36044	3.27721	30.349
Vitvi11g01405	194.895	184.185	228.233	117.286	162.124
Vitvi11g01404	4.44407	4.46283	7.85274	1.95107	3.47575
Vitvi11g01403	1.54809	2.69455	2.17827	5.31903	2.39907
Vitvi11g01402	16.4432	36.1497	23.084	30.7526	23.8977
Vitvi11g01401	111.124	71.8083	52.7042	54.3628	70.3552
Vitvi11g01400	3938.3	2545.58	3466.69	3256.26	2275.98
Vitvi09g00159	735.963	985.386	571.27	792.275	940.397
Vitvi09g00158	98.672	96.6102	77.9085	55.3612	50.7632
Vitvi09g00151	776.874	703.614	835.872	847.584	892.752
Vitvi09g00150	1520.51	1108.53	1372.67	657.723	846.833
Vitvi09g00153	12.8846	6.99903	2.66471	18.1398	2.63962
Vitvi09g00152	497.316	437.296	478.269	551.229	340.277
Vitvi09g00155	66.9841	102.736	77.0726	105.001	99.0206
Vitvi09g00157	972.425	897.444	804.328	898.543	733.392
Vitvi09g00156	1273.12	929.074	1115.15	1132.22	759.824
Vitvi02g00394	23.6087	26.7989	40.165	32.9457	34.8937
Vitvi02g00395	81.3578	82.882	89.8443	152.323	167.525
Vitvi02g00396	258.612	69.6568	236.86	57.6491	85.4484
Vitvi02g00397	48.3874	18.1251	21.8557	3.21011	26.4456
Vitvi02g00391	251.627	577.057	95.058	40.4341	50.8295
Vitvi02g00398	94.7709	88.7011	171.293	134.33	159.258
Vitvi02g00399	196.558	174.986	239.605	289.368	237.772
Vitvi03g00526	184.846	163.623	182.852	134.696	177.883
Vitvi03g00527	27.1524	49.5172	42.0272	46.569	22.154
Vitvi03g00524	109.574	166.181	133.334	272.3	177.486
Vitvi03g00525	0.387022	1.69211	3.34724	6.91751	9.43583
Vitvi03g00523	431.845	582.252	587.59	854.625	602.022
Vitvi03g00520	525.76	455.934	393.649	492.788	364.495
Vitvi03g00521	558.84	520.293	585.214	569.172	520.718
Vitvi03g00529	26.7398	48.9055	55.8751	36.7098	38.8737
Vitvi02g00642	12.2647	6.76242	11.1893	12.2234	12.1098
Vitvi02g00646	501.109	578.21	495.34	529.63	566.322
Vitvi02g00648	366.15	456.873	319.703	434.436	410.235
Vitvi02g00649	682.219	827.45	642.676	814.248	739.3
Vitvi10g00618	64.8659	31.9446	42.3159	23.8482	17.4285
Vitvi10g00614	0	3.41929	2.51575	1.54452	1.22943
Vitvi18g02652	3879.22	2384.37	3185.1	1564.6	2781.47
Vitvi18g02653	553.776	671.078	682.816	1128.94	998.386
Vitvi18g02650	5.6289	6.64909	3.08424	2.78386	5.5948
Vitvi18g02657	684.437	2481.95	1062.01	584.7	1809.41
Vitvi18g02654	7.66838	9.10311	7.08814	13.3246	14.0749
Vitvi18g02655	462.781	367.193	451.36	378.455	385.081
Vitvi18g02658	1.54066	0.306752	2.97631	2.66936	3.6285
Vitvi18g01171	1590.62	1092.51	1433.26	768.259	818.58
Vitvi02g01117	0.531875	34.4023	35.3768	0.413113	20.9449
Vitvi01g00357	88.104	111.862	113.285	93.4644	113.407
Vitvi01g00355	564.36	345.172	517.035	670.611	376.242
Vitvi01g00354	2449.88	1819.53	1960.25	1723.22	1534.07
Vitvi01g00353	222.533	134.221	319.704	283.036	130.45
Vitvi01g00352	669.992	305.825	874.234	699.664	324.217
Vitvi01g00351	7.20076	7.48716	1.56264	0	1.35671
Vitvi01g00350	216.172	223.624	90.361	1.53795	117.526
Vitvi01g00359	0	15.1837	16.7741	27.6359	39.8179
Vitvi01g00358	5.9498	6.69621	1.94114	2.00503	5.05902
Vitvi07g02608	0.830873	2.45794	1.86666	3.19697	3.44142
Vitvi18g01234	4.74863	4.90986	2.01562	6.91751	2.84703
Vitvi18g00658	405.997	408.521	343.094	814.137	488.248
Vitvi18g00659	237.63	175.572	195.23	804.536	223.657
Vitvi18g00651	98.5178	89.507	98.3034	40.4632	118.123
Vitvi18g00653	530.383	561.121	532.178	518.46	421.414
Vitvi18g00654	66.7442	99.2409	138.198	179.646	75.9287
Vitvi18g00655	112.404	104.661	122.338	112.397	144.268
Vitvi18g00656	119.236	83.9844	22.8651	62.117	81.1657
Vitvi18g00657	150.022	155.116	93.8071	228.285	185.78
Vitvi14g03000	19.1687	21.041	8.42123	57.3241	63.7028
Vitvi10g01224	2.28164	3.6559	0.378508	2.02473	4.01666
Vitvi14g03003	21.8389	8.38229	36.304	2.24312	7.53189
Vitvi10g01222	8.38373	10.758	8.42123	5.73871	1.00288
Vitvi14g03008	795.352	347.588	1810.45	3293.62	370.201
Vitvi14g03009	9.9333	0	27.1392	0	0.855272
Vitvi04g00357	6.74948	1.2681	0.723563	0.413113	0
Vitvi04g00354	2.1056	0	0	0	0
Vitvi04g00350	8.31429	0	2.90183	46.0086	2.04524
Vitvi13g01369	218.95	142.423	164.222	130.121	93.5109
Vitvi04g00358	32.4586	27.6402	0	16.115	99.3247
Vitvi04g00359	24.7679	11.5671	3.08424	3.12331	3.9772
Vitvi04g01083	1.09681	1.07861	0.345056	3.06934	7.79277
Vitvi04g01082	325.155	407.886	567.96	423.281	664.908
Vitvi04g01089	3.25737	9.02484	8.20537	17.2873	13.8343
Vitvi04g01088	3.49954	4.88081	3.31379	14.2376	5.72721
Vitvi11g00724	0.443851	2.46397	0.345056	2.01817	4.01666
Vitvi11g00727	23.1043	21.6294	17.557	36.6058	19.601
Vitvi11g00726	0.830873	2.1101	1.86666	2.31678	4.00266
Vitvi11g00723	76.6549	91.1591	62.1818	80.2043	117.518
Vitvi04g00685	0.443851	0	0	0	0
Vitvi04g00680	1.427	4.56411	1.56264	0.765694	0
Vitvi04g02194	307.348	365.11	243.182	297.959	347.771
Vitvi12g00367	203.231	240.806	141.719	279.79	245.572
Vitvi12g00364	8.82388	7.56935	19.3719	4.12313	6.78989
Vitvi12g00365	631.437	505.63	758.667	529.09	684.058
Vitvi12g00362	1058.45	578.782	561.508	2459.73	483.342
Vitvi12g00363	1.98451	0	1.06862	1.89054	2.3596
Vitvi12g00360	229.189	272.261	424.184	511.662	426.566
Vitvi12g00361	0.709788	5.46527	3.54481	4.74806	9.31624
Vitvi12g00368	3.03192	1.60992	0.419536	0.352581	0.427636
Vitvi12g00369	455.913	532.893	425.858	367.67	476.26
Vitvi14g02753	0.652959	0.306752	0	2.31022	9.99075
Vitvi14g02752	8.81459	11.6021	3.84126	10.6552	17.6105
Vitvi14g02751	0.830873	1.39138	1.86666	1.9642	1.65707
Vitvi14g02757	12.716	14.2305	1.21758	14.3324	29.341
Vitvi14g02754	109.835	41.3231	82.9766	132.198	108.103
Vitvi14g02758	16.9584	0.347846	1.21758	15.3967	17.5366
Vitvi15g00539	1.60492	0	0	0.826227	0
Vitvi15g00537	107.236	125.645	225.311	144.885	132.737
Vitvi04g01559	4.2019	0.306752	0.345056	0	0.501442
Vitvi04g01558	9.57972	33.0031	19.0542	1.95763	35.9298
Vitvi04g01550	1.89462	1.38536	2.90183	0.772261	0.427636
Vitvi06g00138	141.269	82.2164	44.7132	88.8963	38.9232
Vitvi06g00139	20.3368	27.208	13.6747	22.28	30.2217
